city,hotel_locality,reviewer_location,hotel_url,reviewer_id,title,reviewer_level,content,hotel_address,hotel_classs,hotel_review_stars,reviewer_name,hotel_review_qty,review_stars,hotel_name
Semarang,"Semarang 50231, ",jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d9705454-Reviews-Allstay_Hotel-Semarang_Central_Java_Java.html,UID_5B2A8AA2849A428CCD9B8D6325C4CDE8-SRC_376295748,hotel baru yang strategis,lvl_04,"Hotel baru, pelayanan ok, kamar bersih, makanan standar, tapi tolong kamar mandi lebih diperhatikan karena sekat yang tidak terlalu rapat antara kamar dengan ruang shower sehingga aroma kamar mandi sedikit tercium ke dalam kamar tidur... overall untuk transit hotel worth it lahh...",Jl. Veteran 6 no. 51-53,3.5 dari 5,4.0 dari 5 lingkaran,espada_primera,108 Ulasan,4 dari 5 lingkaran, Allstay Hotel 
Semarang,"Semarang 50132, ","Denpasar, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2044467-Reviews-Hotel_Amaris_Pemuda_Semarang-Semarang_Central_Java_Java.html,UID_48222F40B292775FE6B03A85C0A715C4-SRC_235963133,Tempat ditengah kota,lvl_03,"Letak hotel ini tidak jauh dari landmark kota, TuguMuda & Lawangsewu. Dengan berjalan kaki kurang dari 3 menit sudah sampai. Untuk kamarnya cukup lumayan kelas budget hotel. Ada tempat refill minum disekitar kamar hotel. Kamar bersih & cukup untuk yang bepergian sendiri.",Jl. Pemuda no. 138,2.5 dari 5,3.5 dari 5 lingkaran,ariesta_tepe,102 Ulasan,3 dari 5 lingkaran, Hotel Amaris Pemuda Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_30A8195EC0D41AA89CD577EE709A6E21-SRC_357472263,Terima Kasih untuk Novotel Semarang,lvl_03,"Terima kasih untuk staff Novotel semarang , pelayanan sangat baik . Kamar dan kebersihan juga sangat baik. Breakfast enak dan bervariasi. Terima Kasih untuk ibu Kadek dan restaurant staff yang sangat membantu saya pada saat Ipad saya tertinggal di Hotel dan saya mendapatkan ipad saya yang tertinggal, thx to Novotel Semarang",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,Rudy D,695 Ulasan,4 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ","Kudus, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_BA6D9EC6617ED763940BFCBEBF4C84B5-SRC_360882216,"eksotis, luar biasa",lvl_05,"berkunjung dan menginap di novotel asemarang memberkan kenangan luar biasa. sentuhan wakil GM, mister marthe membuat sambutan hangat sejak dari satpam depan, receptionist dan sampe masuk kamar. ditunggu free upgrade by accorplus, memberikan kenangan eksotis memandang semarang dari ketinggian novotel.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,Agung K,695 Ulasan,5 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50214, ","Depok, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1125616-Reviews-Hotel_Horison_Semarang-Semarang_Central_Java_Java.html,UID_CFBE47EBF2660A63BE0FC26352586B47-SRC_268412511,Hotel dengan lokasi yang sangat strategis,lvl_04,"Menginap di Horison hotel Semarang, berarti menghemat waktu karena letaknya yang sangat strategis, terletak di simpang lima kota Semarang.
Gampang mencari kuliner di malam hari..tinggal berjalan kaki dan sepanjang simpang lima terdapat banyak tempat makan yang cukup memadai.
Hotel ini juga dekat dari Lawang Sewu dan tempat oleh-oleh bandeng presto.
Kamar di hotel ini termasuk kamar lama dan kurang sentuhan modernnya.
Menu sarapan pagi cukup bervariasi, bahkan disediakan minuman tradisioanal yaitu jamu.
Di depan dan samping hotel juga ada Mal, bahkan hotel ini terhubung dengan Mal.
Lumayan malem-malem cuci mata sambil belanja batik.",Jl. KH. Ahmad Dahlan No. 2,4.0 dari 5,3.5 dari 5 lingkaran,zhylvana,129 Ulasan,4 dari 5 lingkaran, Hotel Horison Semarang 
Semarang,"Semarang 50132, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_45AB3A1A5C325C7FA1C287BEE11E2623-SRC_358460429,Weekend getaway,lvl_04,"Nice hotel, cukup lengkap fasilitasnya , kamar yg luas, dan terletak di tengah kota Semarang, berhadapan dengan mall Paragon , staff ramah, jempol buat service excelent Novotel , untuk yg membawa keluarga pun disediakan kid station di dekat restaurant .",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,77yunital,695 Ulasan,3 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50214, ","Bogor, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1125616-Reviews-Hotel_Horison_Semarang-Semarang_Central_Java_Java.html,UID_77F77075414FC9D0B082FF5F09E5CBF4-SRC_278894670,Hotel strategis di simpang lima Semarang,lvl_05,"Letak hotel ini sangat strategis, berada di kawasan simpang lima Kota Semarang sehingga memudahkan kita untuk mencari makanan, belanja oleh-oleh atau sekedar jalan-jalan di mall yang terletak di depan hotel. Kamar hotel ini relatif luas sehingga memadai untuk tamu yang membawa keluarga. Menu sarapannya sangat beragam dan saya sangat senang karena disini disediakan berbagai macam jamu tradisional yang dapat dinikmati saat sarapan. Pagi hari tamu dapat berolahraga atau sekedar jogging di lapangan simpang lima. Pada malam hari, kawasan sekitar hotel berubah menjadi arena wisata kuliner, mulai dari nasi kucing angkringan, nasi liwet, soto dll. Di sekitar hotel terdapat beberapa toko kecil yang menyediakan oleh-oleh khas Semarang, seperti tahu baso, teng-teng, bandeng dan aneka makanan ringan.",Jl. KH. Ahmad Dahlan No. 2,4.0 dari 5,3.5 dari 5 lingkaran,screspati,129 Ulasan,4 dari 5 lingkaran, Hotel Horison Semarang 
Semarang,"Semarang 50214, ","Malang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1125616-Reviews-Hotel_Horison_Semarang-Semarang_Central_Java_Java.html,UID_D2BF53CE7E9A541E6B59399B166A6565-SRC_281059918,Hotel dengan Lokasi dan Fasilitas yang Hebat,lvl_02,"Selain Lokasinya yang sangat strategis di Simpang Lima, Hotel ini mempunyai banyak sekali fasilitas yang Excellent, Selain kamar luas yang dilengkapi bath up dan Snack Bar, Swimming Pool yang terletak di lantai atas juga sangat bagus viewnya. Cafe dan Resto nya sangat berkelas dan nyaman untuk pasangan maupun pertemuan bisnis, Selain Welcome drink nya yang rasanya unik, breakfastnya sangat sangat tasty, mulai menu western sampai tradisional juga ada, suami saya sangat terkejut saat mencicipi jamu tradisonal yang rasanya sangat orisinil.Staffnya sangat baik dan ramah. Hal terbaiknya adalah layanan antar jemput bandaranya tepat waktu dengan driver dan armada yang bagus. saya sama sekali tidak mempunyai keluhan terhadap hotel ini, Great Hotel !",Jl. KH. Ahmad Dahlan No. 2,4.0 dari 5,3.5 dari 5 lingkaran,Alfiarose,129 Ulasan,5 dari 5 lingkaran, Hotel Horison Semarang 
Semarang,"Semarang 50231, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d9705454-Reviews-Allstay_Hotel-Semarang_Central_Java_Java.html,UID_84DBC426EA4F8B8A208B883384AD9C19-SRC_373540231,Hotel minimalis yg perlu ditingkatkan pelayanannya,lvl_02,"Lobby yang kecil, staff fo ramah menyambut tamu.
Di dalam kamar ternyata sempit, dan bau tidak sedap, pengap .
Kebersihan kamar sangat buruk, kotor dan bau pesing di kamar mandi.
Pengalaman menginap di hotel yang mengecewakan.",Jl. Veteran 6 no. 51-53,3.5 dari 5,4.0 dari 5 lingkaran,jasmin a,108 Ulasan,1 dari 5 lingkaran, Allstay Hotel 
Semarang,"Semarang 50231, ",Brebes,https://www.tripadvisor.co.id/Hotel_Review-g297712-d9705454-Reviews-Allstay_Hotel-Semarang_Central_Java_Java.html,UID_ECEEDD84244DDC83E201047665DFB524-SRC_373553026,Josgandos,lvl_02,"Nginap d hotel ini 1 malam bersama keluarga. Hotel dekat dengan simpang lima, jadi pas waktu ada car free day tinggal jalan aja.
pelayanannya ramah, dan sarapan yang variatif dan enak.
Bisalah balik lagi kalo ke Semarang.. :)",Jl. Veteran 6 no. 51-53,3.5 dari 5,4.0 dari 5 lingkaran,meilistyaramadhanis,108 Ulasan,4 dari 5 lingkaran, Allstay Hotel 
Semarang,"Semarang 50132, ","Makassar, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_958023605819451405F739E0272AD84B-SRC_342085270,Fasilitas gym and breakfast service,lvl_06,"Hotel ini memiliki fasilitas gym namun tidak lengkap dan kurang bersih dan bahkan ada yg rusak dan sudah tua. Tidak nyaman untuk melakukan aktivitas gym.
Order makanan ketika breakfast agak lambat serta variasi makanan tidak banyak.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,Canisius S,695 Ulasan,3 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d6680139-Reviews-Ibis_Budget_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_828DD717E2C708F1D30E7DA9E96EAD67-SRC_324299709,Hotel Budget yg Minimalis,lvl_03,"Lokasi dekat dengan Mall Paragon.. agak tanggung siyh..
Design kamar minimalis sekali.. Hanging bednya agak tidak nyaman menurut saya
Shower cubiclenya kecil.. kurang nyaman
Kamar bersih meski spacenya kurang
Staff ramah dan helpfull",Jl. Kapten Pierre Tendean 21,2.0 dari 5,3.5 dari 5 lingkaran,Rosalina S,136 Ulasan,3 dari 5 lingkaran, Ibis Budget Hotel Semarang 
Semarang,"Semarang 50132, ","Bandung, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_B43E7647DECD6A2A879A508C7D456D13-SRC_345497374,Good Hotel at the Center Semarang,lvl_06,"Hotel yang berada di tengah kota Semarang selalu penuh alias fully booked, sebagai Platinum member dari Le Club Accor Loyalty Members, saya selalu mendapatkan fasilitas premium dari hotel ini, kamar yang di upgrade dan termasuk acces menuju Executive Lounge, dimana hotel ini mempunyai Executive Lounge yang sangat nyaman dan bagus. Novotel selalu menawarkan konsep kamar yang dinamis dan simple.
Dan selalu membuat ku sulit untuk menjatuhkan pilihan hotel saat saya berada di Semarang.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,AriHuniarto,695 Ulasan,4 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_81A601A5FF9D466A53AC708A72623E3D-SRC_352006490,Hang out,lvl_02,"Agustus tahun lalu nginep disini bersama temen temen kantor, hotelnya lumayan buat kamu yang punya budget minim, dekat dari tempat makanan yang ada di kota Semarang, kalau malam hari ga jauh dari Hotel juga banyak tempat nongkrong sambil menikmati makanan - makanan khas semarang.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,Noni N,695 Ulasan,3 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ","Yogyakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_BBE78059F9127C73F98BC82C7BA7C2FC-SRC_347142778,Very nice hotel ,lvl_06,"Pertama lokasinya sangat strategis dekat pusat perbelanjaan, tinggal nyebrang di depan sudah sampai dan dekat dengan objek wisata lawang sewu juga..Walaupun saya hanya menginap satu hari saja... Tapi sambutan di resepsionis sangat baik dan sangat membantu, belum lagi staff yg lain menyapa dengan ramah.. Berasa di rumah
Kamar juga nyaman dan luas
Dan kebetulan kamar saya menghadap mall paragon.. Nice view
Dan ada bathup juga lumayan untuk berendam air panas pas untuk melepas lelah
Breakfast ada banyak varian dan enak tentunya
Next time akan menginap lagi",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,agustian182,695 Ulasan,5 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ",Jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_51EA875C3D6F70945E976944B6327BFE-SRC_343767933,Pelayanan memuaskan dari front officer untuk free upgrade kamar untuk anggota accorsclub,lvl_06,"Dua Jempol untuk pelayanan memuaskan dari front officer untuk free upgrade kamar untuk anggota accorsclub.
Executive room cukup ok tapi luas sama dengan kamar standar di hotel ini.
Suite room yang sangat nyaman dengan kelengkapan fasilitas yang di sediakan di dalam kamar yang sangat luas dan lengkap .",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,fatmalubis,695 Ulasan,5 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2044467-Reviews-Hotel_Amaris_Pemuda_Semarang-Semarang_Central_Java_Java.html,UID_3260E61C63B2F0AD2B69CDE3185E2783-SRC_201815831,Desain minimalis dan lokasi strategi,lvl_06,"Saya menginap 2 minggu di Amaris dan merasa cukup nyaman.
Lokasi yg strategis dekat dgn Mall Paragon, DP mall, Lawang sewu dan simpang lima.
Hotel ini jg menyediakan makan pagi sederhana yg lumayan untuk mengganjal perut di pagi hari.
Hanya saja kekurangannya kebersihan kamar kurang terjaga, lantainya berdebu dan kamar agak bau asap rokok.
silahkan ditingkatkan lagi kebersihannya.",Jl. Pemuda no. 138,2.5 dari 5,3.5 dari 5 lingkaran,EvelynMiawMiaw,102 Ulasan,3 dari 5 lingkaran, Hotel Amaris Pemuda Semarang 
Semarang,"Semarang 50132, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d6680139-Reviews-Ibis_Budget_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_0F8158CEDA47DEE7242D6068180E9A7A-SRC_324542526,lumayan buat istirahat,lvl_05,"lokasi hotel cukup strategis,pelayanan staff nya ok,kamar bersih,minimalis,tapi sayang tidak ada sandal,hand soap,cuma ada sanitary bag doang,sarapan menu nya kurang menarik untung ada roti tawar cuma sayang tidak ada pilihan selai nya,dan cleaning service nya tolong kalau berbicara jgn terlalu keras waktu di lorong karena terdengar sampai didalam kamar,kalau cuma buat sehari doang sih masih ok lah",Jl. Kapten Pierre Tendean 21,2.0 dari 5,3.5 dari 5 lingkaran,kristy241976,136 Ulasan,3 dari 5 lingkaran, Ibis Budget Hotel Semarang 
Semarang,"Semarang 50134, ","Depok, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1208951-Reviews-Hotel_Santika_Premiere_Semarang-Semarang_Central_Java_Java.html,UID_6DBD5AFE3DD9BFC739B349A68A57E87D-SRC_316182300,Hotel Tua Super Wifi,lvl_03,"Hotel Santika Premier adalah hotel yang dekat dengan pusat kota, pelayanan dihotel ini cepat dan ramah.
Kamar di hotel ini tampak tua namun tempat tidur dan bantal sangat nyaman.
Fasilitas hotel ini lengkap, kolam renang besar dan terdapat alat fitnes. Namun kolam renang tidak dapat digunakan saat ada acara nikahan dihotel ini.
Wifi di hotel ini luar biasa, akses youtube lancar dan cepat.
Karena hotel ini berada dipusat kota, saya tidak merasa kesulitan mencari makan dan mencari oleh - oleh.",Jl. Pandanaran 116 - 120,4.0 dari 5,4.0 dari 5 lingkaran,AppleWidz,165 Ulasan,4 dari 5 lingkaran, Hotel Santika Premiere Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d6680139-Reviews-Ibis_Budget_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_B1225C90EC53419621B873897949C8FE-SRC_291621689,budget hotel...,lvl_06,hotel in sangat budget banget...sesuai dgn fasilitas yang diberikan...receptionist kurang berpengalaman...Dan proses chek in sangat lama...lokasi lumayan strategies dekat dengan pusat kota...dan mall...kamar lumayan bagus...WiFi lancar..tapi parkiran sangat full smpai saya harus parkir jau banget Dr hotel...pengalaman pertama Kali dihotel ibis budget...,Jl. Kapten Pierre Tendean 21,2.0 dari 5,3.5 dari 5 lingkaran,Andi Dwiyanti S,136 Ulasan,3 dari 5 lingkaran, Ibis Budget Hotel Semarang 
Semarang,"Semarang 50132, ",jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d6680139-Reviews-Ibis_Budget_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_53FF612442E6CB46E136C61F988A1705-SRC_300171888,Kritik dan saran,lvl_06,"Prosses c/i bagus , liff hanya satu yg bisa beroprasional jd harus lama menunggu, di kasih kamar yg tidak sesuai pesanan tp gk masalh untung gk jdi bertiga,susah menghubungi recepsionis saat jm subuh dan kurang ramah, B'fast sangat minimalis, sering habis masakanya dan di biarkan lama gk di refill lg jd hari kedua saya mending cari sarapan di luar drpd kecewa, security kurang care dan kurang ramah. Roomboy dan enginering sudah ramah.. kamar bersih tp sayang langit2 di atas toilet bocor, suara2 dari luar dan kamar sebelah kedengran berisiknya..
pelayanan harus segera diperbaiki.. sebab dua malam menginap di sini meninggalkan kesan yg blm baik",Jl. Kapten Pierre Tendean 21,2.0 dari 5,3.5 dari 5 lingkaran,adieJakarta,136 Ulasan,1 dari 5 lingkaran, Ibis Budget Hotel Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d6680139-Reviews-Ibis_Budget_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_B3C0226E1591B9A300EF217C09945476-SRC_292546603,Breakfast sangat minim,lvl_06,"Menginap di kamar bunk bed, dimana bisa untuk bertiga.Terdapat ranjang tempat tidur tambahan di atas bed sheet.Kedua bed nya nyaman untuk beristirahat karena terdapat latex pada kasur nya.Ruangan dan fasilitas cukup untuk budget hotel.Hanya saja breakfast nya sangat minim dan kualitas nya kurang.Disarankan lebih baik mengambil paket tanpa breakfast saja.",Jl. Kapten Pierre Tendean 21,2.0 dari 5,3.5 dari 5 lingkaran,Alexiago,136 Ulasan,2 dari 5 lingkaran, Ibis Budget Hotel Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_07FC7C487566647BAB7F9C4428D23A78-SRC_322345116,Bersih dan rapi,lvl_04,"Hotelnya bersih dan rapi. Nyaman pokoknya..
Kekurangannya cuma tidak ada mesin atm. Alangkah baiknya pihak manajemen bekerja sama dengan bank mandiri, bni, atau bank lainnya. Semoga kunjungan berikutnya sudah ada atm.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,Ruhut L,695 Ulasan,4 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d574669-Reviews-Novotel_Semarang-Semarang_Central_Java_Java.html,UID_3CE6A13E86658662BC7933411BBFA7BD-SRC_324557314,Executive suite room nya tidak istimewa,lvl_06,"Letaknya strategis di pusat kota. Saya menginap di Executive suite. Kamarnya luas, lengkap dengan bed room., living room dan dining room. Namun ruang tidur terkesan sempit dan ukuran bed bukan king size. Tidak seperti kalau saya menginap di hotel lain dengan tipe yang sama, di kamar tidak disediakan buah segar, kecuali air mineral yang jumlahnya sampai dengan 8 botol. Internet juga lambat dengan sinyal yang tidak stabil. Saya diberi free akses ke executive lounge untuk afternoon tea.Disini petugasnya cukup ramah. Breakfast di The Square resto juga kurang menarik dengan menu yang standar.",Jln. Pemuda 123,4.0 dari 5,4.0 dari 5 lingkaran,tppas2000,695 Ulasan,3 dari 5 lingkaran, Novotel Semarang 
Semarang,"Semarang 50134, ","Depok, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1208951-Reviews-Hotel_Santika_Premiere_Semarang-Semarang_Central_Java_Java.html,UID_767074E49022F1E101A0DF1CA6EEA7E8-SRC_301860104,Hotel Strategis,lvl_05,"Hotel santika semarang ini cukup strategis di tengah2 kota Semarang. Tidak jauh dari hotel ada toko buku Gramedia dan dekat dengan pusat perbelanjaan dan jajanan khas semarang, yang bisa di jangkau hanya dengan naik becak. Walau bangunan terbilang bangunan lama tapi terawat dan bersih, dan kamarnya memang besar dan kita juga di sediakan wifi gratis dari pihak hotel.
Untuk makanannya sendiri terbilang enak2 dan banyak macamnya.
Staff nya sendiri terbilang ramah2 dan sopan2. Jika berkunjung ke Semarang di rekomendasikan menginap di hotel ini.",Jl. Pandanaran 116 - 120,4.0 dari 5,4.0 dari 5 lingkaran,SandraYulian,165 Ulasan,4 dari 5 lingkaran, Hotel Santika Premiere Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d2044467-Reviews-Hotel_Amaris_Pemuda_Semarang-Semarang_Central_Java_Java.html,UID_01C5BCDE025F304551A6EBD982A47276-SRC_149819208,Beruntung dengan lokasi yg strategis,lvl_01,"G ada y mebarik dari hotel ini, cuma lokasinya aja yg strategis, kamar yg sempit, tv kecil banget, sarapan g ada yg enak, layanan kamarnya kurang oke juga, mungkin saya g akan menginap disini lagi, kecuali terpaksa",Jl. Pemuda no. 138,2.5 dari 5,3.5 dari 5 lingkaran,TAmbunbergairah,102 Ulasan,3 dari 5 lingkaran, Hotel Amaris Pemuda Semarang 
